PaymentNr;SalesOrderNr;CustomerNr;CustomerName;PaymentDate;Value
32825;3018;USCU_L06;Dexon;2020-07-09T00:00:00.000Z;17520.0
32826;3019;USCU_S03;Eastside Bikes;2020-06-07T00:00:00.000Z;1320.0
32827;3020;USCU_S13;Rolling Bike Shop;2020-06-03T00:00:00.000Z;2400.0
32828;3021;USCU_S16;Gogo Bikes;2020-06-08T00:00:00.000Z;1320.0
32829;3022;USCU_S10;Turbo Bikes;2020-06-07T00:00:00.000Z;320.0
32830;3023;USCU_L05;Bluestar Corp;2020-07-26T00:00:00.000Z;1120.0
32831;3024;USCU_S01;Performance Bikes;2020-06-11T00:00:00.000Z;2400.0
32832;3025;USCU_L03;Viadox;2020-07-24T00:00:00.000Z;10720.0
32833;3026;USCU_L09;Bigmart;2020-07-26T00:00:00.000Z;1600.0
32834;3027;USCU_S17;Bikepros;2020-06-02T00:00:00.000Z;1600.0
32835;2969;USCU_L02;Toys4U;2020-07-16T00:00:00.000Z;1320.0
32836;2970;USCU_S15;Northside Bikes;2020-06-06T00:00:00.000Z;880.0
32837;2971;USCU_L10;CostClub;2020-07-09T00:00:00.000Z;10120.0
32838;2972;USCU_L07;Interlude Inc;2020-07-17T00:00:00.000Z;1760.0
32839;2973;USCU_S02;Custom Sports;2020-06-02T00:00:00.000Z;4840.0
32840;2974;USCU_S13;Rolling Bike Shop;2020-06-11T00:00:00.000Z;10560.0
32841;2975;USCU_S12;Century Cycles;2020-06-04T00:00:00.000Z;20250.0
32842;2976;USCU_S02;Custom Sports;2020-06-07T00:00:00.000Z;24975.0
32843;2977;USCU_S17;Bikepros;2020-06-03T00:00:00.000Z;7425.0
32844;2978;USCU_L09;Bigmart;2020-07-14T00:00:00.000Z;1350.0
32845;2979;USCU_L04;Quotex;2020-07-10T00:00:00.000Z;4050.0
32846;2980;USCU_L02;Toys4U;2020-07-14T00:00:00.000Z;2700.0
32847;2981;USCU_S17;Bikepros;2020-06-05T00:00:00.000Z;1002.0
32848;2982;USCU_L01;Skymart Corp;2020-07-07T00:00:00.000Z;11022.0
32849;2983;USCU_S08;Velocity Cycles;2020-06-03T00:00:00.000Z;52104.0
32850;2984;USCU_L04;Quotex;2020-07-20T00:00:00.000Z;7014.0
32851;2985;USCU_S03;Eastside Bikes;2020-06-02T00:00:00.000Z;5010.0
32852;2986;USCU_S10;Turbo Bikes;2020-06-11T00:00:00.000Z;174570.0
32853;2987;USCU_L04;Quotex;2020-07-24T00:00:00.000Z;90459.0
32854;2988;USCU_S06;Hub & Spokes Inc;2020-06-05T00:00:00.000Z;66654.0
32855;2989;USCU_S17;Bikepros;2020-06-09T00:00:00.000Z;68241.0
32856;2990;USCU_L10;CostClub;2020-07-22T00:00:00.000Z;7935.0
32857;2991;USCU_L03;Viadox;2020-07-14T00:00:00.000Z;34914.0
32858;2992;USCU_S07;Westend Cycles;2020-06-06T00:00:00.000Z;3892.0
32859;2993;USCU_S17;Bikepros;2020-06-06T00:00:00.000Z;19460.0
32860;2994;USCU_L05;Bluestar Corp;2020-07-12T00:00:00.000Z;15568.0
32861;2995;USCU_S05;Greater Hartford Area;2020-06-03T00:00:00.000Z;101192.0
32862;2996;USCU_L08;Veracity;2020-07-23T00:00:00.000Z;31075.0
32863;2997;USCU_L02;Toys4U;2020-07-16T00:00:00.000Z;7910.0
32864;2998;USCU_L09;Bigmart;2020-07-12T00:00:00.000Z;7345.0
32865;2999;USCU_S05;Greater Hartford Area;2020-06-04T00:00:00.000Z;1695.0
32866;3000;USCU_S08;Velocity Cycles;2020-06-09T00:00:00.000Z;5650.0
32867;3001;USCU_S17;Bikepros;2020-06-08T00:00:00.000Z;1130.0
32868;3002;USCU_L08;Veracity;2020-07-09T00:00:00.000Z;91471.0
32869;3003;USCU_S12;Century Cycles;2020-06-06T00:00:00.000Z;31816.0
32870;3004;USCU_S06;Hub & Spokes Inc;2020-06-09T00:00:00.000Z;55678.0
32871;3005;USCU_L01;Skymart Corp;2020-07-23T00:00:00.000Z;23862.0
32872;3031;0017100001;Domestic US Customer 1;2019-11-14T00:00:00.000Z;0.0
32873;3032;0017100001;Domestic US Customer 1;2019-11-14T00:00:00.000Z;0.0
32874;3033;0017100001;Domestic US Customer 1;2019-11-14T00:00:00.000Z;17.55
32875;4569;USCU_S12;Century Cycles;2021-12-13T00:00:00.000Z;880.0
32876;4435;0017100001;Domestic US Customer 1;2021-11-15T00:00:00.000Z;338.0
32877;3034;0017100001;Domestic US Customer 1;2020-06-08T00:00:00.000Z;750.0
32878;3077;USCU_S14;Cityscape Cycles;2020-06-28T00:00:00.000Z;108374.0
32879;3078;USCU_L09;Bigmart;2020-08-07T00:00:00.000Z;92892.0
32880;3079;USCU_S13;Rolling Bike Shop;2020-06-29T00:00:00.000Z;116115.0
32881;3080;USCU_S05;Greater Hartford Area;2020-07-02T00:00:00.000Z;123856.0
32882;3081;USCU_L05;Bluestar Corp;2020-08-19T00:00:00.000Z;116115.0
32883;3082;USCU_L03;Viadox;2020-08-13T00:00:00.000Z;116115.0
32884;3083;USCU_S03;Eastside Bikes;2020-07-01T00:00:00.000Z;980.0
32885;3084;USCU_S14;Cityscape Cycles;2020-07-05T00:00:00.000Z;980.0
32886;3085;USCU_L10;CostClub;2020-08-08T00:00:00.000Z;1190.0
32887;3086;USCU_L07;Interlude Inc;2020-08-01T00:00:00.000Z;1260.0
32888;3087;USCU_L01;Skymart Corp;2020-08-09T00:00:00.000Z;1050.0
32889;3088;USCU_S09;Greenhigh Bikes;2020-06-29T00:00:00.000Z;980.0
32890;3089;USCU_L10;CostClub;2020-08-20T00:00:00.000Z;1680.0
32891;3090;USCU_S17;Bikepros;2020-07-04T00:00:00.000Z;1800.0
32892;3091;USCU_L04;Quotex;2020-08-04T00:00:00.000Z;1920.0
32893;3092;USCU_L01;Skymart Corp;2020-08-11T00:00:00.000Z;1560.0
32894;3093;USCU_S11;Bike World;2020-07-03T00:00:00.000Z;1680.0
32895;3094;USCU_S06;Hub & Spokes Inc;2020-07-03T00:00:00.000Z;1800.0
32896;3095;USCU_S12;Century Cycles;2020-07-03T00:00:00.000Z;2240.0
32897;3096;USCU_L08;Veracity;2020-08-01T00:00:00.000Z;2720.0
32898;3097;USCU_S04;Fit Cycles;2020-07-06T00:00:00.000Z;2400.0
32899;3098;USCU_S17;Bikepros;2020-07-02T00:00:00.000Z;1920.0
32900;3099;USCU_L09;Bigmart;2020-08-19T00:00:00.000Z;2560.0
32901;3100;USCU_L01;Skymart Corp;2020-08-02T00:00:00.000Z;2240.0
32902;3035;USCU_L03;Viadox;2020-08-03T00:00:00.000Z;5720.0
32903;3036;USCU_L09;Bigmart;2020-08-07T00:00:00.000Z;5720.0
32904;3037;USCU_S15;Northside Bikes;2020-06-28T00:00:00.000Z;5720.0
32905;3038;USCU_L08;Veracity;2020-08-20T00:00:00.000Z;6600.0
32906;3039;USCU_S05;Greater Hartford Area;2020-07-04T00:00:00.000Z;7040.0
32907;3040;USCU_S08;Velocity Cycles;2020-07-06T00:00:00.000Z;7480.0
32908;3041;USCU_S02;Custom Sports;2020-07-05T00:00:00.000Z;10800.0
32909;3042;USCU_L08;Veracity;2020-08-07T00:00:00.000Z;10125.0
32910;3043;USCU_S07;Westend Cycles;2020-07-04T00:00:00.000Z;10800.0
32911;3044;USCU_L02;Toys4U;2020-08-12T00:00:00.000Z;10125.0
32912;3045;USCU_L10;CostClub;2020-08-19T00:00:00.000Z;8775.0
32913;3046;USCU_S17;Bikepros;2020-06-30T00:00:00.000Z;6750.0
32914;3047;USCU_S14;Cityscape Cycles;2020-07-05T00:00:00.000Z;16032.0
32915;3048;USCU_L10;CostClub;2020-08-20T00:00:00.000Z;13026.0
32916;3049;USCU_L02;Toys4U;2020-08-16T00:00:00.000Z;18036.0
32917;3050;USCU_S08;Velocity Cycles;2020-07-04T00:00:00.000Z;13026.0
32918;3051;USCU_L08;Veracity;2020-08-09T00:00:00.000Z;14028.0
32919;3052;USCU_S05;Greater Hartford Area;2020-07-02T00:00:00.000Z;12024.0
32920;3053;USCU_S11;Bike World;2020-07-01T00:00:00.000Z;23805.0
32921;3054;USCU_L06;Dexon;2020-08-04T00:00:00.000Z;23805.0
32922;3055;USCU_S02;Custom Sports;2020-07-01T00:00:00.000Z;25392.0
32923;3056;USCU_L10;CostClub;2020-08-03T00:00:00.000Z;20631.0
32924;3057;USCU_S16;Gogo Bikes;2020-06-30T00:00:00.000Z;23805.0
32925;3058;USCU_L03;Viadox;2020-08-15T00:00:00.000Z;20631.0
32926;3059;USCU_L03;Viadox;2020-08-12T00:00:00.000Z;54488.0
32927;3060;USCU_S05;Greater Hartford Area;2020-07-05T00:00:00.000Z;50596.0
32928;3061;USCU_L06;Dexon;2020-08-12T00:00:00.000Z;54488.0
32929;3062;USCU_S13;Rolling Bike Shop;2020-07-04T00:00:00.000Z;66164.0
32930;3063;USCU_L10;CostClub;2020-08-04T00:00:00.000Z;50596.0
32931;3064;USCU_S17;Bikepros;2020-06-28T00:00:00.000Z;54488.0
32932;3065;USCU_L03;Viadox;2020-08-03T00:00:00.000Z;8475.0
32933;3066;USCU_S02;Custom Sports;2020-07-04T00:00:00.000Z;7910.0
32934;3067;USCU_L08;Veracity;2020-08-04T00:00:00.000Z;8475.0
32935;3068;USCU_S17;Bikepros;2020-07-04T00:00:00.000Z;6780.0
32936;3069;USCU_L10;CostClub;2020-08-08T00:00:00.000Z;7910.0
32937;3070;USCU_S10;Turbo Bikes;2020-06-27T00:00:00.000Z;6215.0
32938;3071;USCU_L03;Viadox;2020-08-04T00:00:00.000Z;59655.0
32939;3072;USCU_S03;Eastside Bikes;2020-07-03T00:00:00.000Z;63632.0
32940;3073;USCU_L05;Bluestar Corp;2020-08-12T00:00:00.000Z;59655.0
32941;3074;USCU_S11;Bike World;2020-06-29T00:00:00.000Z;59655.0
32942;3075;USCU_L10;CostClub;2020-08-14T00:00:00.000Z;55678.0
32943;3076;USCU_S16;Gogo Bikes;2020-07-06T00:00:00.000Z;71586.0
32944;3210;USCU_L09;Bigmart;2020-08-20T00:00:00.000Z;50160.0
32945;3211;USCU_S16;Gogo Bikes;2020-07-07T00:00:00.000Z;9240.0
32946;3212;USCU_L04;Quotex;2020-08-17T00:00:00.000Z;5400.0
32947;3213;USCU_L02;Toys4U;2020-08-21T00:00:00.000Z;4725.0
32948;3214;USCU_L10;CostClub;2020-08-19T00:00:00.000Z;3375.0
32949;3215;USCU_S14;Cityscape Cycles;2020-06-29T00:00:00.000Z;10800.0
32950;3216;USCU_S04;Fit Cycles;2020-07-06T00:00:00.000Z;48600.0
32951;3217;USCU_S09;Greenhigh Bikes;2020-06-30T00:00:00.000Z;24975.0
32952;3218;USCU_S16;Gogo Bikes;2020-07-06T00:00:00.000Z;30060.0
32953;3219;USCU_L01;Skymart Corp;2020-08-05T00:00:00.000Z;75150.0
32954;3220;USCU_L09;Bigmart;2020-08-06T00:00:00.000Z;1002.0
32955;3221;USCU_L07;Interlude Inc;2020-08-05T00:00:00.000Z;14028.0
32956;3222;USCU_S02;Custom Sports;2020-07-07T00:00:00.000Z;59118.0
32957;3258;USCU_S09;Greenhigh Bikes;2020-07-06T00:00:00.000Z;156312.0
32958;3259;USCU_S02;Custom Sports;2020-07-06T00:00:00.000Z;565.0
32959;3260;USCU_S17;Bikepros;2020-07-06T00:00:00.000Z;2825.0
32960;3261;USCU_S07;Westend Cycles;2020-07-06T00:00:00.000Z;3390.0
32961;3262;USCU_L03;Viadox;2020-08-16T00:00:00.000Z;6215.0
32962;3263;USCU_L09;Bigmart;2020-08-09T00:00:00.000Z;17515.0
32963;3264;USCU_L05;Bluestar Corp;2020-08-04T00:00:00.000Z;41810.0
32964;3265;USCU_S04;Fit Cycles;2020-07-05T00:00:00.000Z;23862.0
32965;3266;USCU_L05;Bluestar Corp;2020-08-10T00:00:00.000Z;19885.0
32966;3267;USCU_L09;Bigmart;2020-08-19T00:00:00.000Z;35793.0
32967;3268;USCU_S14;Cityscape Cycles;2020-06-29T00:00:00.000Z;87494.0
32968;3269;USCU_L02;Toys4U;2020-08-04T00:00:00.000Z;31816.0
32969;3270;USCU_S07;Westend Cycles;2020-07-05T00:00:00.000Z;27839.0
32970;3271;USCU_L01;Skymart Corp;2020-08-16T00:00:00.000Z;23223.0
32971;3272;USCU_S09;Greenhigh Bikes;2020-07-03T00:00:00.000Z;38705.0
32972;3273;USCU_S16;Gogo Bikes;2020-07-08T00:00:00.000Z;38705.0
32973;3274;USCU_S05;Greater Hartford Area;2020-07-02T00:00:00.000Z;7741.0
32974;3275;USCU_S17;Bikepros;2020-07-06T00:00:00.000Z;560.0
32975;3276;USCU_S06;Hub & Spokes Inc;2020-06-29T00:00:00.000Z;2380.0
32976;3277;USCU_S09;Greenhigh Bikes;2020-07-08T00:00:00.000Z;8050.0
32977;3278;USCU_L06;Dexon;2020-08-11T00:00:00.000Z;2590.0
32978;3279;USCU_L10;CostClub;2020-08-20T00:00:00.000Z;48090.0
32979;3280;USCU_L03;Viadox;2020-08-16T00:00:00.000Z;26180.0
32980;3281;USCU_S08;Velocity Cycles;2020-07-05T00:00:00.000Z;2280.0
32981;3282;USCU_S02;Custom Sports;2020-07-01T00:00:00.000Z;7200.0
32982;3283;USCU_L04;Quotex;2020-08-19T00:00:00.000Z;17400.0
32983;3284;USCU_L02;Toys4U;2020-08-20T00:00:00.000Z;48960.0
32984;3285;USCU_S15;Northside Bikes;2020-07-06T00:00:00.000Z;480.0
32985;3286;USCU_L09;Bigmart;2020-08-19T00:00:00.000Z;1680.0
32986;3287;USCU_L01;Skymart Corp;2020-08-08T00:00:00.000Z;4160.0
32987;3288;USCU_L09;Bigmart;2020-08-16T00:00:00.000Z;10400.0
32988;3289;USCU_S16;Gogo Bikes;2020-07-02T00:00:00.000Z;960.0
32989;3290;USCU_L05;Bluestar Corp;2020-08-19T00:00:00.000Z;2720.0
32990;3291;USCU_S04;Fit Cycles;2020-07-03T00:00:00.000Z;1920.0
32991;3292;USCU_S09;Greenhigh Bikes;2020-07-02T00:00:00.000Z;1440.0
32992;3297;USCU_S10;Turbo Bikes;2020-08-04T00:00:00.000Z;2200.0
32993;3298;USCU_L07;Interlude Inc;2020-09-22T00:00:00.000Z;19800.0
32994;3299;USCU_S03;Eastside Bikes;2020-08-02T00:00:00.000Z;9680.0
32995;3300;USCU_L07;Interlude Inc;2020-09-12T00:00:00.000Z;63800.0
32996;3301;USCU_S11;Bike World;2020-08-04T00:00:00.000Z;3520.0
32997;3302;USCU_S02;Custom Sports;2020-08-09T00:00:00.000Z;9240.0
32998;3303;USCU_S14;Cityscape Cycles;2020-08-04T00:00:00.000Z;1760.0
32999;3304;USCU_S06;Hub & Spokes Inc;2020-07-31T00:00:00.000Z;7040.0
33000;3305;USCU_S09;Greenhigh Bikes;2020-08-02T00:00:00.000Z;12760.0
33001;3306;USCU_L08;Veracity;2020-09-13T00:00:00.000Z;78760.0
33002;3307;USCU_L06;Dexon;2020-09-08T00:00:00.000Z;15840.0
33003;3308;USCU_S11;Bike World;2020-07-31T00:00:00.000Z;5280.0
33004;3309;USCU_S04;Fit Cycles;2020-08-08T00:00:00.000Z;6600.0
33005;3310;USCU_S14;Cityscape Cycles;2020-08-06T00:00:00.000Z;6600.0
33006;3311;USCU_S09;Greenhigh Bikes;2020-08-07T00:00:00.000Z;13640.0
33007;3312;USCU_L10;CostClub;2020-09-07T00:00:00.000Z;81400.0
33008;3313;USCU_L02;Toys4U;2020-09-13T00:00:00.000Z;15400.0
33009;3314;USCU_L10;CostClub;2020-09-08T00:00:00.000Z;2200.0
33010;3315;USCU_L03;Viadox;2020-09-19T00:00:00.000Z;30800.0
33011;3316;USCU_S15;Northside Bikes;2020-07-30T00:00:00.000Z;4400.0
33012;3317;USCU_L02;Toys4U;2020-09-22T00:00:00.000Z;29920.0
33013;3318;USCU_L10;CostClub;2020-09-18T00:00:00.000Z;53240.0
33014;3319;USCU_L10;CostClub;2020-09-18T00:00:00.000Z;26840.0
33015;3320;USCU_S16;Gogo Bikes;2020-08-01T00:00:00.000Z;7040.0
33016;3321;USCU_L01;Skymart Corp;2020-09-14T00:00:00.000Z;15840.0
33017;3322;USCU_L10;CostClub;2020-09-15T00:00:00.000Z;42240.0
33018;3323;USCU_L03;Viadox;2020-09-13T00:00:00.000Z;27720.0
33019;3324;USCU_S16;Gogo Bikes;2020-08-07T00:00:00.000Z;5720.0
33020;3325;USCU_L01;Skymart Corp;2020-09-18T00:00:00.000Z;37400.0
33021;3326;USCU_L10;CostClub;2020-09-25T00:00:00.000Z;49720.0
33022;3327;USCU_S16;Gogo Bikes;2020-08-10T00:00:00.000Z;5720.0
33023;3328;USCU_L06;Dexon;2020-09-10T00:00:00.000Z;3080.0
33024;3329;USCU_S04;Fit Cycles;2020-08-02T00:00:00.000Z;8800.0
33025;3330;USCU_L10;CostClub;2020-09-08T00:00:00.000Z;9450.0
33026;3331;USCU_L04;Quotex;2020-09-17T00:00:00.000Z;4725.0
33027;3332;USCU_L01;Skymart Corp;2020-09-18T00:00:00.000Z;38475.0
33028;3333;USCU_L10;CostClub;2020-09-11T00:00:00.000Z;8100.0
33029;3334;USCU_S15;Northside Bikes;2020-08-10T00:00:00.000Z;27000.0
33030;3335;USCU_L02;Toys4U;2020-09-23T00:00:00.000Z;19575.0
33031;3336;USCU_L09;Bigmart;2020-09-10T00:00:00.000Z;22950.0
33032;3337;USCU_S17;Bikepros;2020-08-01T00:00:00.000Z;54675.0
33033;3338;USCU_L09;Bigmart;2020-09-08T00:00:00.000Z;25650.0
33034;3339;USCU_S15;Northside Bikes;2020-08-05T00:00:00.000Z;24975.0
33035;3340;USCU_L01;Skymart Corp;2020-09-16T00:00:00.000Z;5400.0
33036;3341;USCU_L03;Viadox;2020-09-19T00:00:00.000Z;35775.0
33037;3342;USCU_S16;Gogo Bikes;2020-07-31T00:00:00.000Z;41175.0
33038;3343;USCU_L10;CostClub;2020-09-10T00:00:00.000Z;20925.0
33039;3344;USCU_L10;CostClub;2020-09-14T00:00:00.000Z;16200.0
33040;3345;USCU_L02;Toys4U;2020-09-07T00:00:00.000Z;19575.0
33041;3346;USCU_L01;Skymart Corp;2020-09-17T00:00:00.000Z;51975.0
33042;3347;USCU_S10;Turbo Bikes;2020-08-03T00:00:00.000Z;8775.0
33043;3348;USCU_S06;Hub & Spokes Inc;2020-08-10T00:00:00.000Z;42525.0
33044;3349;USCU_L04;Quotex;2020-09-08T00:00:00.000Z;12825.0
33045;3350;USCU_S06;Hub & Spokes Inc;2020-08-07T00:00:00.000Z;43875.0
33046;3351;USCU_S12;Century Cycles;2020-08-10T00:00:00.000Z;14850.0
33047;3352;USCU_L08;Veracity;2020-09-23T00:00:00.000Z;2025.0
33048;3353;USCU_S01;Performance Bikes;2020-08-10T00:00:00.000Z;22275.0
33049;3354;USCU_S09;Greenhigh Bikes;2020-08-04T00:00:00.000Z;5400.0
33050;3355;USCU_S06;Hub & Spokes Inc;2020-08-09T00:00:00.000Z;47250.0
33051;3356;USCU_L07;Interlude Inc;2020-09-20T00:00:00.000Z;6075.0
33052;3357;USCU_S15;Northside Bikes;2020-08-12T00:00:00.000Z;13500.0
33053;3358;USCU_L05;Bluestar Corp;2020-09-10T00:00:00.000Z;675.0
33563;3953;0017100003;Domestic Customer US 3;2020-11-26T00:00:00.000Z;500.0
33564;3954;EWM17-CU01;EWM Domestic Customer 01;2020-11-28T00:00:00.000Z;810.0
33565;3956;0017100008;Domestic US Customer 8;2020-11-29T00:00:00.000Z;175.5
33566;3957;0017100003;Domestic Customer US 3;2020-11-29T00:00:00.000Z;8775.0
33567;3955;0017100003;Domestic Customer US 3;2020-11-29T00:00:00.000Z;175.5
33568;3963;0017100003;Domestic Customer US 3;2020-11-29T00:00:00.000Z;253.5
33569;3958;0017100005;Domestic US Customer 5 (CMS);2020-11-29T00:00:00.000Z;175.5
33570;3967;0017100001;Domestic US Customer 1;2020-11-29T00:00:00.000Z;87.75
33571;4019;USCU_L02;Toys4U;2021-05-11T00:00:00.000Z;11440.0
33572;4020;USCU_S01;Performance Bikes;2021-03-28T00:00:00.000Z;8800.0
33573;4021;USCU_S09;Greenhigh Bikes;2021-04-01T00:00:00.000Z;9240.0
33574;4022;USCU_L06;Dexon;2021-05-07T00:00:00.000Z;5720.0
33575;4023;USCU_S04;Fit Cycles;2021-03-26T00:00:00.000Z;22275.0
33576;4024;USCU_S11;Bike World;2021-03-30T00:00:00.000Z;4725.0
33577;4025;USCU_L01;Skymart Corp;2021-05-07T00:00:00.000Z;73575.0
33578;4026;USCU_S15;Northside Bikes;2021-03-28T00:00:00.000Z;22950.0
33579;4027;USCU_L07;Interlude Inc;2021-05-17T00:00:00.000Z;6750.0
33580;4028;USCU_L09;Bigmart;2021-05-14T00:00:00.000Z;6075.0
33581;4029;USCU_S05;Greater Hartford Area;2021-03-24T00:00:00.000Z;171342.0
33582;4030;USCU_S11;Bike World;2021-03-30T00:00:00.000Z;47094.0
33583;4031;USCU_L01;Skymart Corp;2021-04-29T00:00:00.000Z;63126.0
33584;4032;USCU_S17;Bikepros;2021-03-29T00:00:00.000Z;83166.0
33585;4033;USCU_L09;Bigmart;2021-05-15T00:00:00.000Z;15030.0
33586;4034;USCU_L09;Bigmart;2021-05-14T00:00:00.000Z;29470.0
33587;4035;USCU_S02;Custom Sports;2021-03-31T00:00:00.000Z;7280.0
33588;4036;USCU_S15;Northside Bikes;2021-03-26T00:00:00.000Z;5810.0
33589;4037;USCU_L03;Viadox;2021-05-13T00:00:00.000Z;69160.0
33590;4038;USCU_L04;Quotex;2021-04-29T00:00:00.000Z;19390.0
33591;4039;USCU_S03;Eastside Bikes;2021-04-02T00:00:00.000Z;10560.0
33592;4040;USCU_L03;Viadox;2021-05-07T00:00:00.000Z;44760.0
33593;4041;USCU_L08;Veracity;2021-04-29T00:00:00.000Z;3960.0
33594;4042;USCU_S09;Greenhigh Bikes;2021-03-31T00:00:00.000Z;3960.0
33595;4043;USCU_S14;Cityscape Cycles;2021-04-02T00:00:00.000Z;1200.0
33596;4044;USCU_L09;Bigmart;2021-04-30T00:00:00.000Z;12120.0
33597;4045;USCU_L02;Toys4U;2021-05-05T00:00:00.000Z;84160.0
33598;4046;USCU_L07;Interlude Inc;2021-05-02T00:00:00.000Z;41760.0
33599;4047;USCU_S05;Greater Hartford Area;2021-03-29T00:00:00.000Z;2560.0
33600;4048;USCU_S14;Cityscape Cycles;2021-04-02T00:00:00.000Z;1920.0
33601;4049;USCU_S13;Rolling Bike Shop;2021-04-01T00:00:00.000Z;800.0
33602;4050;USCU_L09;Bigmart;2021-05-13T00:00:00.000Z;36640.0
33603;4017;USCU_S16;Gogo Bikes;2021-03-31T00:00:00.000Z;3080.0
33604;4078;USCU_S08;Velocity Cycles;2021-04-03T00:00:00.000Z;1800.0
33605;4079;USCU_L01;Skymart Corp;2021-05-10T00:00:00.000Z;35520.0
33606;4080;USCU_L06;Dexon;2021-05-16T00:00:00.000Z;21120.0
33607;4081;USCU_L02;Toys4U;2021-05-07T00:00:00.000Z;41280.0
33608;4082;USCU_S14;Cityscape Cycles;2021-03-31T00:00:00.000Z;640.0
33609;4083;USCU_S08;Velocity Cycles;2021-03-27T00:00:00.000Z;3200.0
33610;4084;USCU_L08;Veracity;2021-05-16T00:00:00.000Z;11680.0
33611;4085;USCU_S02;Custom Sports;2021-04-04T00:00:00.000Z;3360.0
33612;4086;USCU_L09;Bigmart;2021-05-18T00:00:00.000Z;47520.0
33613;4051;USCU_S14;Cityscape Cycles;2021-04-04T00:00:00.000Z;3080.0
33614;4052;USCU_L09;Bigmart;2021-05-12T00:00:00.000Z;22880.0
33615;4053;USCU_L04;Quotex;2021-05-05T00:00:00.000Z;25520.0
33616;4054;USCU_S01;Performance Bikes;2021-03-29T00:00:00.000Z;14080.0
33617;4055;USCU_S08;Velocity Cycles;2021-03-30T00:00:00.000Z;11440.0
33618;4056;USCU_L01;Skymart Corp;2021-05-01T00:00:00.000Z;79200.0
33619;4057;USCU_S10;Turbo Bikes;2021-04-02T00:00:00.000Z;13500.0
33620;4058;USCU_S03;Eastside Bikes;2021-04-02T00:00:00.000Z;24975.0
33621;4059;USCU_S17;Bikepros;2021-04-01T00:00:00.000Z;18900.0
33622;4060;USCU_L04;Quotex;2021-05-13T00:00:00.000Z;6750.0
33623;4061;USCU_L02;Toys4U;2021-05-06T00:00:00.000Z;45225.0
33624;4062;USCU_L09;Bigmart;2021-05-14T00:00:00.000Z;19575.0
33625;4063;USCU_S09;Greenhigh Bikes;2021-03-31T00:00:00.000Z;182364.0
33626;4064;USCU_L07;Interlude Inc;2021-05-07T00:00:00.000Z;21042.0
33627;4065;USCU_L03;Viadox;2021-05-11T00:00:00.000Z;58116.0
33628;4066;USCU_S04;Fit Cycles;2021-03-30T00:00:00.000Z;15030.0
33629;4067;USCU_S15;Northside Bikes;2021-03-29T00:00:00.000Z;15030.0
33630;4068;USCU_L10;CostClub;2021-05-16T00:00:00.000Z;25050.0
33631;4069;USCU_S14;Cityscape Cycles;2021-03-31T00:00:00.000Z;1260.0
33632;4070;USCU_L10;CostClub;2021-05-06T00:00:00.000Z;31500.0
33633;4071;USCU_L04;Quotex;2021-05-14T00:00:00.000Z;33180.0
33634;4072;USCU_S07;Westend Cycles;2021-04-04T00:00:00.000Z;4550.0
33635;4073;USCU_L03;Viadox;2021-05-03T00:00:00.000Z;49770.0
33636;4074;USCU_S02;Custom Sports;2021-04-04T00:00:00.000Z;5110.0
33637;4016;0017100001;Domestic US Customer 1;2021-03-08T00:00:00.000Z;600.0
33638;4087;0017100001;Domestic US Customer 1;2021-03-11T00:00:00.000Z;600.0
33639;4089;USCU_L09;Bigmart;2021-05-09T00:00:00.000Z;11880.0
33640;4090;USCU_S14;Cityscape Cycles;2021-04-03T00:00:00.000Z;7040.0
33641;4091;USCU_S05;Greater Hartford Area;2021-04-03T00:00:00.000Z;23320.0
33642;4092;USCU_S09;Greenhigh Bikes;2021-03-31T00:00:00.000Z;9240.0
33643;4093;USCU_L03;Viadox;2021-05-17T00:00:00.000Z;22880.0
33644;4094;USCU_L05;Bluestar Corp;2021-05-13T00:00:00.000Z;54120.0
33645;4095;USCU_S09;Greenhigh Bikes;2021-04-06T00:00:00.000Z;12825.0
33646;4096;USCU_S02;Custom Sports;2021-04-05T00:00:00.000Z;28350.0
33647;4097;USCU_L02;Toys4U;2021-05-15T00:00:00.000Z;2025.0
33648;4098;USCU_L06;Dexon;2021-05-10T00:00:00.000Z;1350.0
33649;4099;USCU_S17;Bikepros;2021-04-07T00:00:00.000Z;35775.0
33650;4100;USCU_L10;CostClub;2021-05-09T00:00:00.000Z;17550.0
33651;4101;USCU_S10;Turbo Bikes;2021-04-07T00:00:00.000Z;87174.0
33652;4102;USCU_S01;Performance Bikes;2021-03-30T00:00:00.000Z;292584.0
33653;4103;USCU_S16;Gogo Bikes;2021-04-04T00:00:00.000Z;94188.0
33654;4104;USCU_L03;Viadox;2021-05-06T00:00:00.000Z;24048.0
33655;4105;USCU_L10;CostClub;2021-05-15T00:00:00.000Z;30060.0
33656;4106;USCU_L07;Interlude Inc;2021-05-12T00:00:00.000Z;9018.0
33657;4107;USCU_L09;Bigmart;2021-05-12T00:00:00.000Z;36120.0
33658;4108;USCU_S02;Custom Sports;2021-04-05T00:00:00.000Z;1120.0
33659;4109;USCU_L03;Viadox;2021-05-11T00:00:00.000Z;49630.0
33660;4110;USCU_S15;Northside Bikes;2021-04-08T00:00:00.000Z;5740.0
33661;4111;USCU_S07;Westend Cycles;2021-04-05T00:00:00.000Z;4900.0
33662;4112;USCU_L08;Veracity;2021-05-15T00:00:00.000Z;56560.0
